tweet,score
"['wow', 'away', '...', 'stupid', 'lap', 'top', 'shop', '...', 'still', 'hope', 'everyon', 'well']",1.0
"['plan', 'road', 'trip', 'san', 'diego', 'detour', 'vega', 'celebr', 'birthday', 'bad', 'wk', 'away', 'want', 'go']",1.0
"['need', 'get', 'friggin', 'camera', 'cleand', 'asap']",1.0
"['lucki', 'kid', '...', 'wanna', 'see', 'loservil', 'piti', 'im', 'oz', '...']",1.0
"['friend', 'come', 'give', 'massag', ""can't"", 'sleep']",1.0
"['im', 'sorri']",1.0
"['juli', 'st', 'mean', 'concert', 'know', 'song', 'oh', 'well', 'yay', 'demi']",1.0
"['play', 'skate', 'two', 'hour', 'need', 'get', 'actual', 'skate', 'late']",1.0
"['ador', 'could', 'tell', 'pressur', 'got']",1.0
"['lindsay', 'spanish', 'fansit', 'love', 'www.ultimatelohan.org', 'pleas', 'repli', 'us', 'wish', 'good', 'flight']",1.0
"['lindsay', 'spanish', 'fansit', 'love', 'www.ultimatelohan.org', 'pleas', 'repli', 'us', 'wish', 'good', 'luck']",1.0
"['work', 'leav', 'berlin', 'car', 'late', 'arriv']",1.0
"[""there'"", 'ding', 'tai', 'fung', 'sydney', 'aswel', '...', 'make', 'want', 'dumpl', '...']",1.0
"['miss', 'sweeti']",1.0
"['wish', 'come', 'australia', 'new', 'zealand', 'sticki', 'tour', 'ant']",1.0
"['bummer', 'tomorrow', 'friday']",1.0
"['thank', 'use', 'therm', 'pri', 'like', 'concret', 'blood', 'everyth', ""he'"", 'lot', 'better', 'thank', 'god']",1.0
"['finish', 'villag', 'love', 'could', 'watch', 'wonder', ""can't"", 'get', 'sleep', 'tonight']",1.0
[],1.0
"['sooo', 'right']",1.0
"['fun', 'tweet', 'day', 'im', 'clean', 'hair', 'lol']",1.0
"['summer', 'realli', 'end', 'rain']",1.0
"['one', 'all-tim', 'favorit', 'episod', 'quot', 'officeu']",1.0
"['chill', 'room', 'babi', 'book', 'miss', 'bro', 'leavin', 'realli', 'cool', 'stripper', 'shirt', 'said', 'suppoort', 'singl', 'mom', 'funni']",1.0
"['sleep', '...', 'take', 'two', '...', 'better', 'work']",1.0
"['fun', 'club', 'tonight', 'lot', 'mind']",1.0
"['oh', 'cr', 'p', '...', 'goe', 'head', ""i'm"", 'spin', 'around']",1.0
"['yeahhh', 'u', 'wasnt', 'theree']",1.0
"['...', 'academ', 'cours', 'miss', 'alreadi']",1.0
"['final', 'instal', 'ovi', 'mobil', 'would', 'good', 'could', 'download', 'comp', 'instal', 'mobil', 'frickin', 'mb', 'download']",1.0
"['poor', 'right', 'would', 'probabl', 'give', 'hug', ';d']",1.0
"['wow', 'sunni', 'day', 'recov', 'eras', 'file']",1.0
"['wonder', 'friend', 'went', '...']",1.0
"['feel', 'like', 'fli', 'somewher', 'month', 'sinc', 'last', 'trip', '...']",1.0
"['omg', 'finish']",1.0
"['idk', 'origin', 'great']",1.0
"['look', 'forward', 'daddi', 'return', 'work', 'saturday', ""he'"", 'gone', 'whole', 'month']",1.0
"['finish', 'homework', 'booo']",1.0
"['footbal', 'session', 'this.fun']",1.0
"['head', 'pool', 'around', 'ish', 'seriou', 'garden', 'go', 'tweetdeck', 'til', 'sunday', 'even']",1.0
"['readi', 'school', 'yet']",1.0
"[""i'm"", 'sorri', 'realli', 'excit', 'might', 'continu', 'post', 'extern', 'finger', 'cross']",1.0
"['job', 'centr', 'bound', 'oh', 'yay']",1.0
"['thank', 'tip', 'unfortun', 'major', 'crash', 'http', 'site', 'extplor']",1.0
"['that', 'actual', 'fun', 'would', 'think', '...', 'hurt', 'week', 'similar', 'experi']",1.0
"[""i'm"", 'say', 'goodby', 'sydney', 'day', 'hello', 'rapevil', '...', ""i'll"", 'miss', 'pretti']",1.0
"['oh', 'love', 'oreo', 'u', ""can't"", 'get', 'mani', 'varieti', 'uk']",1.0
"['...', 'michael', 'bay', '...', 'sigh', ""i'm"", 'sorri', 'love', 'know', 'felt', 'way', 'xd']",1.0
"['send', 'one', 'pleas', 'txtd', 'got', 'new', 'phone']",1.0
"['thx', 'webdu', 'conf', 'thur']",1.0
"['aww', 'heard', 'miss', 'two']",1.0
"['write', 'report', 'card', 'sooo', 'tire', 'amaz', 'day', 'check', 'fb', 'soon']",1.0
"['good', 'morn', 'wait', 'even', 'still', 'whole', 'day', 'work', 'go', 'weekend']",1.0
"['lorrain', 'kelli', 'sexi', 'mama']",1.0
"['laugh', 'much', 'today', 'pictur', 'lauren', 'chest', 'hurt']",1.0
"['least', 'wish', 'came', 'true', 'hot', 'anymor', '...', 'raini']",1.0
"['great', 'curl-up-in-a-ball-and-read', 'later', 'wish', 'book']",1.0
"['ahhh', 'fall', 'asleep', 'way', ""i'll"", 'abl', 'surviv', 'liverpool', 'although', ""can't"", 'wait', ""nan'"", 'food']",1.0
"[""can't"", 'class', 'tomorrow', 'audit', 'free', 'u', 'wanna', 'work']",1.0
[],1.0
"['lobbi', 'twitter', 'yuk', 'gettin', 'rid', 'groupi', ';)']",1.0
"['chang', 'way', 'golden', 'gaytim', 'made', 'use', 'awesom']",1.0
"['haha', 'balconi', 'seat', 'great', ""there'"", 'giant', 'dragon', 'thing', 'glow', 'red', 'eye', 'move', 'wing']",1.0
"['goodnight', 'trend', 'topic', 'lol']",1.0
"['oh', 'ff', ':@', 'get', 'paid', 'till', 'monday', ':@', ':@', ':@', 'sorri', 'william', 'gonna', 'wait', 'till', 'next', 'weekend', 'till', 'give', 'ï', '¿', '½', ':@']",1.0
"['set', 'get', 'room', 'last', 'saturday', ""can't"", 'apologis', 'enough', 'miss', 'decci']",1.0
"['what', 'today', '..', 'miss', 'coffeeclub', 'day']",1.0
"['wanna', 'see', 'jona', 'brother', 'concert', '..']",1.0
"['tuck', 'tonight', 'mogwai', 'repeat']",1.0
"['nah', 'im', 'poop', 'move', 'day', 'im', 'lay', 'relax', 'lol']",1.0
"['today', 'last', 'offici', 'day', 'uni', 'balanc', 'uni', 'work', 'music', 'til', 'octob', 'atleast']",1.0
"['nevermind', 'beyonc', 'twitter', 'haha']",1.0
['yeh'],1.0
['hug'],1.0
"[""i'm"", 'miss', 'crab', 'leg', 'attend', 'go', 'away', 'instead']",1.0
"['got', 'skyfir']",1.0
"[""sleepover'"", 'shit', 'love', 'guy', 'total', 'forgot', 'play', 'tonight']",1.0
"[""can't"", 'see', 'white', 'sox', 'player', 'random', 'bar', 'go', '..', 'cub', 'player', 'waaah']",1.0
"['alon', 'old', 'hous', 'thank', 'net', 'keep', 'aliv', 'kick', 'whoever', 'invent', 'net', 'wanna', 'kiss', 'hair']",1.0
"['sad', 'day', 'love', 'maï', '¿', '½', 'year', 'ago', 'miss', 'much']",1.0
"['doood', 'work', 'tea', 'time', 'later', 'work', 'tonight']",1.0
"['awesom', 'everyon', 'go', 'see', 'stupid', 'theatr', 'show', 'pixar', 'short', 'film']",1.0
"['herebi', 'proclaim', 'offici', 'summer', 'awesom', 'today', ""i'm"", 'stuck', 'insid', 'chilli', 'offic']",1.0
"['lovliest', 'night', 'last', 'night', 'ruin', 'doctor', 'inabl', 'warn', 'side', 'effect', 'back', 'test']",1.0
"['hi', 'sharon', 'miss', 'x', 'factor', 'last', 'year', 'come', 'back', 'x']",1.0
"['bump', 'air', ""supply'"", 'greastest', 'hit']",1.0
"['fli', 'ontario', 'hour', 'probabl', 'stay', 'awak', 'day', '...', 'camp', 'first', 'time', 'yay', 'sleepi']",1.0
"['gut', 'work', 'sooo', 'nice', 'outsid']",1.0
"['go', 'back', 'home', 'love', 'ya', 'zagreb']",1.0
"['stare', 'sunshin', 'offic', 'window']",1.0
"['miss', 'bb', ""i'm"", 'cereal', 'nut', 'think', 'like', 'everi', 'kind', 'avail']",1.0
"['good', 'back', 'realli', 'late', 'though', 'got', 'back', 'scare', 'peopl', ""i'm"", 'pleas', 'realli', 'tire']",1.0
"['mooorn', 'friday', ""that'"", 'terrif', 'smile', ':-|', ':-d']",1.0
"['want', 'lasagna', 'tooo']",1.0
"['aww', 'kind', 'hi', 'sweeti', 'guy', 'parti', 'without', ""i'm"", 'person', 'came', 'work', 'nite', 'lol']",1.0
"['sadli', 'awak', 'wonder', 'contact', 'info', 'fun', 'folk', 'hung', 'shop', 'yay', 'b', 'miss', 'guy']",1.0
"[""we'll"", 'back', 'sunday', 'play', 'hors', 'last', 'night', 'mex', 'miss']",1.0
"['well', 'batteri', 'need', 'jump', '...', 'gotta', 'pay', 'extra', 'get', 'nail', 'fix']",1.0
"['thought', 'u', 'go', 'tummi', 'suppos', 'feel', 'better', 'wors']",1.0
"['updat', 'multipl', 'skin', 'differ', 'gt', 'member', 'nightmar', 'k', 'css', 'hack', 'time', 'redo', 'woe']",1.0
"['nice', 'action', 'shot']",1.0
"['love', 'day', '...', 'hope', 'continu', 'weekend', ""i'm"", 'stuck', 'desk', 'today']",1.0
"['back', 'work']",1.0
"['good', 'morn', 'everi', 'gorgeou', 'n', 'im', 'stuck', 'work', 'wish', 'home', 'chillin', '..', 'hope', 'tha', 'day', 'goe', 'quick', 'doh']",1.0
"['compani', 'offer', 'nd', 'round', 'vss', 'rif']",1.0
"['watch', 'bone', 'final', 'last', 'night', 'uk', 'rock', 'oh', 'much', 'miss', 'zack', 'freakin', 'awesom']",1.0
"['someon', 'bring', 'milk', 'cooki']",1.0
"[""i'm"", 'glad', 'get', 'hurt', 'know', 'bad', 'thing', 'happen', 'motorcycl', 'everyon', 'els', 'okay', 'right']",1.0
"['later', 'normal', 'morn', 'got', 'attack', 'swarm', 'mini', ""fly'"", 'open', 'veranda', 'last', 'night', 'took', 'hour', 'get', 'rid']",1.0
"['august', 'anberlin', ""they'r"", 'headlin', 'though', 'ye', 'perth', 'show']",1.0
"['blowout', 'end']",1.0
"['look', 'like', 'beauti', 'day', '...', 'work', 'til', 'sunday', 'yay', 'bbq', 'yet', 'though', 'gonna', 'postpon', 'invit']",1.0
"['thank', 'bro', ""i'm"", 'awak', 'alreadi']",1.0
"['look', 'photo', 'inspir', 'everyth', 'want', 'requir', 'space']",1.0
"['poor', 'thing', 'hang', 'xxx', 'luf', 'joe']",1.0
"['morn', '...', 'beauti', 'day', '...', 'best', 'go', 'enjoy', 'sunshin', 'go', 'work', '...', 'unfortun']",1.0
"['ooh', 'milan', 'could', 'holiday', 'bfoyf', 'geneva', 'today', 'visit', 'fam', 'ive', 'got', 'weekend']",1.0
['sigh'],1.0
"['need', ""would'v"", 'made', 'pictur', 'much', 'cooler', 'mine', 'bottl', 'green', 'eeyea-thooo']",1.0
"['archi', 'propos', 'veronica', 'latest', ""archie'"", 'comic', 'longest', 'known', 'love', 'triangl', 'come', 'end', 'poor', 'betti']",1.0
"['wait', 'princ', 'protect', 'program', 'onlin', 'english', 'version', 'long']",1.0
"['oh', 'joy', 'elmo', 'potti', 'video']",1.0
[],1.0
"['case', 'go', 'exam', 'show', 'thing', 'two', ""i'm"", 'much', 'hope', 'novemb', 'though']",1.0
"['anyon', 'te', 'night', 'tweet', 'slow', 'let', 'know', 'ur', ""i'll"", 'follow', 'u']",1.0
"['leather', 'shoe', 'bag', 'hard', 'resist', '..']",1.0
"['work', 'newslett', ""i'd"", 'say', ""i'v"", 'got', ""writer'"", 'block', 'atm', 'take', 'deep', 'breath', 'get', 'girl', '...']",1.0
"['see', 'lol', ""i'll"", 'make', 'fun', 'follow', 'tomorrow', '...', 'go', 'bed']",1.0
"['work', 'mo', 'sunni', 'today', 'see', 'band', 'tonight']",1.0
"['want', 'play', 'parachut', 'game']",1.0
"['nice', 'day', '...', ""we'r"", 'work']",1.0
"['im', 'morn', 'lol', 'know', 'havent', 'slept']",1.0
"['gloriou', 'went', 'outsid', 'gone', 'cold', 'cloudi']",1.0
"['awww', '...', 'gnight', 'haha']",1.0
"['hope', 'feel', 'better', 'alon', 'talk', 'readi', 'go', 'bed', '...', ""i'm"", 'alon']",1.0
"['beauti', 'day', 'go', 'edit', 'lisa', 'maxwel', 'interview', 'last', 'day', 'bill', 'shame', ""can't"", 'see', 'laptop', 'screen', 'outsid']",1.0
"['good', 'morn', 'gym', 'go']",1.0
"['think', 'love', 'part', 'say', 'cynic', 'word', 'even', 'though', 'smile', 'say', 'think', 'bad']",1.0
"[""i'v"", 'total', 'mia', 'know', 'bad']",1.0
['miss'],1.0
"['got', 'smoke', 'cig', 'drink', 'coffe', '..', 'need', 'start', 'work', 'final', 'project', 'univ']",1.0
"['ah', 'nice', 'back', 'bike', 'commut', 'although', 'three', 'day', 'googl', 'sez', 'call', 'quadricep', 'liter', 'scream', 'gah']",1.0
"['he', 'away', 'longer', 'im', 'away', 'hour']",1.0
"['peopl', 'glasgow', 'one', 'stand', 'seat', 'night']",1.0
"['hmm', '...', 'well', 'aint', 'hot', 'hull', 'lol', 'xx']",1.0
"['im', 'go', 'work']",1.0
"['found', 'kitti', 'pregnant', 'good', 'thing', 'though', 'go', 'adopt', 'one', 'instead']",1.0
"['feel', 'littl', 'weather', 'today', 'got', 'funni', 'tummi', 'howev', 'sun', 'shine', ""i'm"", 'home', 'yay']",1.0
"['lol', 'dood', 'love', 'miss']",1.0
"['work', 'home', 'wifi', 'reach', 'garden']",1.0
"['mayb', 'meet', 'later', 'friend', 'would', 'luv', 'iï', '¿', '½', 'still', 'offic', 'lot', 'work']",1.0
"['id', 'poke', 'u', '...', 'face', 'book', 'u', 'dont', 'lol']",1.0
"['goin', 'eat', 'smack', 'breakfast', 'get', 'start', 'day', 'catch', 'ya', 'flipsid', 'realli', 'wish', 'cud', 'go', 'mobile-dang', 'bahrain']",1.0
"['oh', 'woke', 'accident', 'get', 'fall', 'asleep', 'scare', 'p', 'p', 'stori', 'jk']",1.0
"['finish', 'work', 'nd', 'wait', 'freez', 'cold', 'drink', 'mango', 'magic', 'haha', 'fail', 'mama', 'where', 'yu', ""i'm"", 'cold']",1.0
"['aaaagh', 'aircon', 'work', 'offic']",1.0
"['hmm', '..', 'idk', 'song']",1.0
"['miss', 'justin', ""timberlake'"", 'voic', 'want', 'make', 'new', 'album']",1.0
"['babi', 'alex', 'miss', 'ili', 'good', 'night']",1.0
"['japan', 'treat', 'good', '...', 'know', 'long']",1.0
"['morn', 'world', 'sun', 'seem', 'gone', 'away', 'mayb', 'majorca', 'popular', 'tourist', 'spot', 'hope', 'come', 'back', 'soon']",1.0
"['oooh', 'come', 'perth', 'suck', 'still', 'rock']",1.0
"['ahhh', 'jealou', 'nice', 'time', ""i'll"", 'see', 'get', 'back', 'x']",1.0
"[""i'm"", 'look', 'forward', 'work', 'next', 'day', 'come', 'next', 'sunday', 'may', 'may', 'dead']",1.0
"['got', 'hn', 'tsk', 'tsk', 'tsk', 'shame', 'haha', 'feel', 'better', 'bro']",1.0
"['renegad', 'last', 'day', 'today', '...', 'well', '...', ""he'"", 'gone', '...', 'catch', 'gut', '...', 'closest', 'came', 'greenock', 'kilmacolm']",1.0
"['ok', 'cristal', 'gonna', 'tweet', 'talk', 'late', '...', 'follow', 'sweeti', '...', 'tweethug', 'ya']",1.0
"['feel', 'hungri', 'cook', 'pleaseyour', 'food', 'energi', 'work']",1.0
"['yup', 'lol', 'sweet', 'year', 'haha']",1.0
"['well', 'interest', 'attempt', 'commut', 'work', '...', 'exactli', 'plan', 'end', 'though', '...', 'great']",1.0
"['got', 'laptop', 'golden', 'ring', ""weekend'"", 'job', 'get', 'set', 'oh', 'joy']",1.0
"['well', 'us', 'brit', 'wait', 'day', 'thought', 'gonna', 'releas', 'guess', 'worth', 'wait']",1.0
"['sm', 'manag', 'crash', 'phone']",1.0
"['yup', 'work', 'recov', 'anyth', 'though']",1.0
"['roommat', 'sssnore', ':/', 'throat', 'dri']",1.0
"['back', 'london', 'catch', 'tv', 'sleep', 'day']",1.0
"['zombi', 'wrangler', 'sound', 'like', 'fun', 'halo', 'war']",1.0
"['good', 'morn', 'rsa', 'twittervers', 'pleas', 'send', 'happi', 'vibe', 'cheer', 'today', ""i'm"", 'feel', 'littl', 'sad']",1.0
"['earli', 'morn', ""what'"", 'play', 'w', 'babi', 'outsid', 'wow', 'felt', 'great', 'got', 'lone', 'miss', 'sissi', 'jess']",1.0
"['ive', 'finish', 'th', 'year', 'argh', 'uni', 'go', 'sooo', 'quick']",1.0
"['tea', '...', 'mmmm', 'crispi', 'cake', 'headphon']",1.0
"['commerci', 'shoot', 'tokyo', 'much', 'time', 'play', 'quick', 'dirti']",1.0
"['soo', 'wanna', 'eat', 'mcdonald', 'fri']",1.0
"['want', 'woosoo', 'like', 'plz', 'gant', 'wait', 'know', 'close', 'drive', 'nutt']",1.0
"['still', 'soo', 'tire', '..', 'readi', 'get', 'day', '...', 'work']",1.0
"['hope', '...', 'georgia', 'still', 'wide', 'awak', 'hiccup']",1.0
"['realli', 'job', 'titl']",1.0
"['home', 'sweet', 'home', 'think', 'huaaa']",1.0
"['total', 'knacker', 'back', 'meet']",1.0
"['feel', 'sound', 'like', 'kiya', 'last', 'night', 'say', 'get', 'comfi', 'couch', 'enjoy', 'cuddl']",1.0
"['hungri', 'alreadi', 'impress', 'everybodi', 'gone', 'rubi']",1.0
"['tweeet', 'good', 'morn', 'twitterland', 'go', 'work', 'need', 'keep', 'pack', 'clean', 'flat', 'move', 'minu', 'one', 'day']",1.0
"['upset', '...', 'mom', 'hospit']",1.0
"['yay', 'cheerlead', 'im', 'sick', 'gonna', 'fun', 'night', 'peopl']",1.0
"['love', 'day', 'work']",1.0
"['lindo', 'absolut', 'rule', 'post', 'pictur', 'somewher', 'time', 'back', 'work', 'today']",1.0
"['yay', 'dad', 'agre', 'pay', 'tuition', 'equip', 'yipe', 'till', 'nxt', 'jan', 'tho']",1.0
"['got', 'back', 'embassi', 'miss', 'one', 'paper', 'go', 'monday', 'good', 'luck']",1.0
"['that', 'ok', '...', 'ur', 'good', 'person', 'idol', 'soo', 'good', 'peopl', 'deserv', 'sum', 'good', 'comment', '..', 'how', 'weather', 'ova', 'der', 'london', 'cold']",1.0
"['heyyy', 'us', 'english', 'fan', 'want', 'sign']",1.0
"['final', 'gonna', 'tri', 'fall', 'asleep', 'goodnight', '..', 'like', 'morn', '...', 'sleep']",1.0
"['miss', 'much', 'wish', 'enough', 'money']",1.0
"['fyi', 'conni', 'carla', 'total', 'awesom', 'preview', 'make', 'seem', 'sorri', 'one']",1.0
['imagin'],1.0
"['hi', ""i'm"", 'sorri', 'tell', ""let'"", 'meet', 'promis', 'treat', 'us', 'xd']",1.0
"['read', 'messag', 'u', ""stephanie'"", 'greensboro', '...', 'love', 'miss', 'home']",1.0
"['salari', 'actual', 'spend', 'money', 'hooray', 'time', 'go', 'shop', 'dinner', 'ahora', 'say', 'goodby']",1.0
"['lose', 'makeup', 'bag', 'tragic', '...', 'luckili', 'keep', 'diff', 'place', 'gotta', 'replac', 'bare', 'escentu', 'tearrr']",1.0
"['kno', ""they'r"", 'guilti', 'pleasur', 'like', 'shop']",1.0
"['ugh-cold', 'dank']",1.0
"['ju', 'listen', 'okay', 'nice', 'lik', '..', ""i'v"", 'thinkin', 'abt', 'thoma', 'throughout', 'e', 'whole', 'song', '..', 'luv', 'ya']",1.0
"['sever', 'hour', 'final', 'site', 'back', 'onlin', 'silli', 'dn', 'set', 'mistak']",1.0
"['final', 'beauti', 'sunni', 'day', 'atlanta', 'bad', ""i'm"", 'stuck', 'insid', 'work', '...']",1.0
"['got', 'half', 'hour', 'ago', '...', 'ugh', 'much', 'sleep']",1.0
"['sold', 'hit', 'cash', 'took', 'tax', 'tip', 'drawer', 'end', 'dollar', 'short', 'idk', 'caus']",1.0
"['hahaha', 'thank', 'clear']",1.0
"['good', 'morn', 'sunshin', 'sleepytown', 'sleepi']",1.0
"['also', 'ride', 'giant', 'squid', '...', 'knew', 'ama', 'hafta', 'go', ""i'll"", 'tri', 'get', 'later', 'love', 'xxx']",1.0
"['get', 'readi', 'day', 'work', 'till', 'close']",1.0
"['wut', 'itel', 'u', 'yesterday', 'lol']",1.0
"['happi', 'friday', '...', 'happi', 'rain']",1.0
"['swear', 'took', 'hour', 'get', 'bel', 'air', 'alabang', 'ye', 'love', 'reminisc', 'hk', 'trip']",1.0
"['noe', 'nathan', 'said', ""he'd"", 'wear', 'tie', 'ralli', 'miss']",1.0
"['fail', 'fanci', 'pit', 'stop', 'cuppa', 'know', 'lol']",1.0
"['want', 'smoke', 'cig', 'lighter']",1.0
"['duuud', 'tim', 'said', ""they'r"", 'make', 'red', 'vs', 'blue', 'anim', 'seri', ""it'll"", 'either', 'adult', 'swim', 'g', 'hope', 'coz', 'g']",1.0
"['know', 'season', 'zoom']",1.0
"['gooodmor', 'want', 'yat', 'happi', 'birthday']",1.0
"['ulcer', 'music', 'ulcer-rif', 'uls-tacular', 'stomach', 'bleed', 'fun', 'whole', 'famili', 'appar', 'even', 'two', 'drink']",1.0
"['enjoy', 'explor', 'n', 'phone', '..', 'grr', '..', 'awesom', '..', 'want', 'samsung', 'omnia', '..']",1.0
"['lone', 'gosforth', 'galleri', 'excit', 'meal', 'six', 'follow', 'antoni', 'johnson', 'tonight', 'woohoo']",1.0
"['way', 'burial']",1.0
"['hahahahhahaha', 'true', 'could', 'realli', 'stretch', 'stuff', 'shame', ""rem'"", 'dog', 'got', 'mad', 'tri', 'put', ""avi'"", 'face']",1.0
"['cours', 'cough', 'mean', 'hour', 'extra', 'test', 'debug', 'time']",1.0
"['yay', 'firday', '...', 'good', 'one', 'everyon', 'way', 'work', ""lot'"", 'work', 'pend']",1.0
"['hope', 'come', 'today', '...', 'almost', 'ill', 'leav', 'dont', 'show', '...', 'love', 'good', 'morn']",1.0
"['sorri', '...', 'bet', 'bad', '...']",1.0
"['take', 'babi', 'vet', 'today']",1.0
"['gotta', 'go', 'bye', 'twitterland', 'good', 'night', ""i'll"", 'tri', 'sleep', 'recov', 'easili', 'still', 'sick', 'bye']",1.0
"['know', '...', 'joke', '...', 'good', 'fun', '...', 'peopl', 'get', 'humor', '...']",1.0
"[""i'm"", 'soo', 'jealou', 'right']",1.0
"['must', 'miss', 'sure', ""i'll"", 'make']",1.0
[],1.0
"['oh', 'sweeti', ""i'm"", 'sorri', ""that'"", 'last', 'thing', 'need', 'right', 'hug']",1.0
"['woke', 'annnd', 'realis', 'miss', 'un', 'uber', 'sunni', 'day', '...', 'score']",1.0
"['everyon', 'els', 'get', 'good', 'stuff']",1.0
"['ac', 'tix', 'actual', 'show', 'sold', ""i'd"", 'get', 'tix', 'stubhub', 'pay']",1.0
"['lucki', '...', 'get', 'capoeira']",1.0
"['littl', 'bit', 'sick', 'voic', 'nose', 'head', 'brother', 'share', 'microb', 'sigh', 'see', 'later']",1.0
"['final', 'finish', 'topic', 'quick', 'revis', 'break', 'far', 'heath', 'chang', 'conserv', 'parti']",1.0
"['know', 'would', 'gone', 'red', 'river', 'forgot', 'bout', 'tire', 'work', 'need', 'donut', 'hole', 'eat', 'date', 'soon']",1.0
"['rain', '...', 'miss', 'rain', 'much', '...', 'grate', ';)']",1.0
"['guess', 'freaki', 'follow']",1.0
"['fun', 'tonight', 'make', 'pillow', 'fight', 'skin', 'wish', 'could', 'stay']",1.0
"['well', 'rememb', 'tmrw', 'anoth', 'day', 'hope', 'craptast', 'sorri', 'girrrl']",1.0
"['dubai', 'still', 'tri', 'settl']",1.0
"['omega', 'tomorrow', 'realli', 'plan', 'anyth', 'make', 'sure', 'come', ""it'll"", 'awesom', 'move-in', 'june', 'st']",1.0
"['readi', 'busi', 'fun', 'day', 'tomorrow', 'gotta', 'keep', 'busi', 'lover', 'gone']",1.0
"['realli', 'want', 'camera']",1.0
"['hey', 'im', 'fan', 'form', 'puerto', 'rico', '..', ""can'wait"", 'next', 'cd', '...', 'xoxoxoxo', 'come', 'back', 'tour', 'pleas']",1.0
"['go', 'chiro', 'see', 'wrong', 'bum', 'ankl']",1.0
"['omfg.lmao.lassetti', 'right', '...', 'bang', 'look', 'bad', 'lmao']",1.0
"['pa', 'si', 'terrif', 'que', 'ï', '¿', '½', 'ce', 'twitterrif']",1.0
"['hahaha', ""i'm"", 'go', 'disappoint', 'miss', 'go', 'fun']",1.0
"['...', '...', ""i'm""]",1.0
"['weekend', 'along', 'summer', 'feel', 'sad']",1.0
"['alright', '...', 'miss', 'one', 'crazi', 'parti', 'last', 'night']",1.0
"['realli', 'fuck', 'love']",1.0
"['alm', 'ur', 'tweet', 'r', 'delici', 'haha', 'sinc', 'fooddd', '...', 'anyway', 'gatau', 'nih', 'aku', 'mau', 'pindah', 'dr', 'binu']",1.0
"['travel', 'trade', 'stalwart', 'david', 'steel', 'citi', 'cruis', 'mark', 'retir', 'thame', 'cruis', 'parti', 'tonight', 'press', 'day', 'mean', 'miss']",1.0
"['least', 'next', 'year', 'big', 'wide', 'world']",1.0
"['job', 'hunt', 'yay', '...']",1.0
"['deh', 'wish', 'deal', 'bought', 'macbook', 'decemb', '..', 'least', 'got', 'buck', ':]']",1.0
"['watchin', 'moovi', '...', 'im', 'site', 'go', 'friend', ""sara'"", 'tomorrow', 'injur', 'luv', ""ya'll"", 'keep', 'u', 'updat']",1.0
"['back', 'home', 'great', 'time']",1.0
"['havin', 'much', 'better', 'day', 'today', 'finish', 'last', 'twilight', 'book', 'yesterday', 'class', 'start', 'next', 'week', 'get', 'yall']",1.0
"['contempl', 'borrow', 'one', 'mom', 'dog', 'today', '..', 'want', 'take', 'care', 'someon']",1.0
"['hop', 'bed', 'put', 'swwwaaaggg', 'ooonnn', 'got', 'back', 'bed', 'rain']",1.0
"['got', 'freakin', 'macbook', 'hoorayyy', 'freakin', 'delet', 'phootbooth']",1.0
